symbol,trade_date,rsi,macd,sma_50,sma_200
STK036,2023-01-16,19.78,-4.01,244.6,299.61
STK033,2023-10-23,79.4,4.46,144.21,180.23
STK012,2024-03-03,96.82,-1.86,184.52,163.83
STK029,2024-10-17,91.85,0.35,233.2,272.58
STK036,2024-07-10,88.77,1.94,58.46,53.26
STK036,2024-08-24,39.38,-0.46,241.26,268.23
STK008,2024-06-12,94.08,-1.74,26.94,274.29
STK033,2023-03-29,31.1,-2.51,117.34,231.53
STK004,2024-07-14,84.47,-1.36,153.73,41.37
STK014,2023-09-01,64.62,4.46,199.65,276.97
STK011,2024-09-18,52.47,-4.26,128.58,94.98
STK014,2024-06-28,2.16,4.0,46.67,219.96
STK004,2023-07-19,72.15,1.63,113.87,77.04
STK003,2024-02-02,63.56,4.14,133.26,114.16
STK022,2024-05-23,33.96,0.54,92.49,246.49
STK013,2024-06-22,76.68,3.34,105.9,26.43
STK026,2024-02-19,89.21,-2.58,231.06,58.64
STK024,2024-07-10,10.96,-0.64,233.07,55.99
STK010,2023-08-01,86.19,2.11,182.97,182.93
STK023,2023-03-01,94.54,3.07,272.18,252.86
STK038,2023-12-28,16.66,-3.48,90.87,276.75
STK037,2024-07-18,87.53,-1.12,149.61,193.02
STK020,2023-06-13,14.15,-1.39,161.46,298.7
STK011,2024-05-18,46.97,2.99,267.66,250.13
STK015,2023-01-07,64.35,1.64,208.93,287.86
STK010,2024-08-01,47.23,4.46,178.4,44.82
STK020,2023-03-05,77.75,1.68,142.29,162.05
STK035,2023-05-04,28.84,-1.02,223.47,89.17
STK021,2023-12-04,77.45,3.83,202.1,140.14
STK028,2024-10-02,84.38,-1.83,33.03,245.3
STK038,2023-04-29,24.19,1.57,149.23,282.07
STK022,2024-04-26,62.79,-3.79,298.78,84.73
STK011,2024-03-30,65.1,1.76,264.71,109.22
STK028,2024-02-26,16.42,-1.74,176.34,71.93
STK005,2024-01-24,52.82,-2.18,244.38,129.87
STK021,2023-06-09,5.22,-4.02,75.7,20.58
STK032,2023-07-28,97.47,-3.94,215.58,181.5
STK018,2023-02-11,17.37,-4.68,157.64,69.97
STK031,2024-05-23,98.71,1.22,36.14,139.9
STK025,2023-02-13,52.88,3.27,228.04,170.54
STK008,2024-11-22,78.5,-3.32,59.09,129.58
STK030,2023-12-10,78.77,3.42,68.43,89.95
STK012,2024-05-16,43.1,-2.62,299.73,31.2
STK012,2024-08-04,18.98,-5.0,101.07,171.43
STK022,2023-04-03,68.31,-4.11,132.78,291.33
STK034,2024-01-21,64.58,-3.71,261.29,141.52
STK040,2023-10-11,76.67,-4.81,263.78,144.62
STK034,2023-03-14,51.03,-2.79,110.9,107.43
STK035,2023-12-22,99.28,4.7,159.86,70.31
STK036,2023-05-16,95.44,2.86,118.11,213.5
STK022,2024-02-23,48.81,1.55,182.39,57.29
STK001,2023-03-19,18.16,0.0,105.95,105.64
STK029,2023-03-07,92.49,-1.48,104.57,270.62
STK013,2024-08-23,37.73,0.35,27.6,216.57
STK013,2023-03-10,31.36,-2.62,177.97,252.45
STK013,2024-10-23,64.96,3.65,221.38,135.42
STK039,2024-01-13,9.88,3.46,203.91,285.13
STK013,2023-07-11,94.05,-4.86,166.54,79.87
STK032,2023-09-26,79.12,3.86,121.91,33.87
STK034,2023-07-03,75.66,-0.39,199.04,61.28
STK013,2024-11-03,19.12,0.78,177.56,253.83
STK008,2023-11-03,72.36,-3.21,22.99,256.42
STK040,2023-03-22,13.68,-0.44,159.15,169.81
STK008,2023-02-16,32.97,-0.41,290.07,214.29
STK014,2024-06-09,99.26,-4.68,127.66,55.02
STK027,2024-04-27,1.82,2.47,124.28,76.85
STK013,2023-11-18,24.4,-1.02,36.83,232.0
STK031,2023-03-25,31.83,2.48,223.01,113.92
STK018,2023-01-08,29.48,-2.45,193.1,154.66
STK005,2023-02-15,66.0,2.88,154.92,37.45
STK029,2024-08-11,68.28,4.09,176.57,93.6
STK005,2024-11-09,75.98,-0.9,139.89,76.29
STK024,2024-03-16,84.28,-2.0,206.48,165.6
STK004,2023-01-25,99.07,1.67,110.99,87.79
STK003,2023-12-17,87.75,-2.82,266.85,280.54
STK023,2024-09-03,80.0,-3.05,136.45,242.53
STK001,2023-05-13,95.81,4.52,218.96,43.83
STK031,2023-03-28,59.25,-2.03,96.97,247.23
STK009,2024-05-29,88.05,2.49,41.83,84.08
STK016,2024-05-29,59.45,-4.89,293.96,29.06
STK012,2024-07-16,12.53,-0.6,110.43,97.25
STK037,2023-11-29,82.4,1.69,119.65,150.55
STK020,2024-11-09,30.85,-2.83,289.77,64.01
STK012,2023-11-26,70.55,-2.76,213.39,100.99
STK026,2024-04-08,47.77,4.07,54.78,196.13
STK015,2023-05-09,12.57,-1.02,153.44,292.11
STK019,2023-03-22,51.56,-2.92,102.78,257.85
STK032,2024-04-11,46.59,-1.93,126.44,182.44
STK039,2024-06-15,87.11,-1.9,126.11,69.33
STK005,2024-05-04,89.29,-4.02,273.22,40.89
STK017,2023-07-10,24.71,2.43,176.53,175.86
STK029,2023-05-29,84.48,3.98,234.7,36.88
STK015,2023-11-07,39.96,-3.03,238.78,262.61
STK008,2024-04-08,51.49,-4.97,89.38,255.88
STK016,2024-10-09,59.17,4.16,244.54,141.95
STK038,2024-03-13,60.81,2.23,174.34,227.82
STK002,2023-04-15,88.68,2.31,113.2,170.6
STK034,2023-09-07,13.19,4.17,194.0,260.23
STK001,2023-06-07,50.9,-3.54,41.49,283.7
STK016,2023-01-29,22.07,4.51,180.38,41.83
STK005,2024-06-09,7.34,-4.84,284.69,196.37
STK023,2023-03-03,99.54,-1.8,89.46,39.69
STK001,2023-11-11,28.57,1.26,142.51,284.08
STK023,2024-10-10,32.82,-2.54,131.27,204.55
STK022,2023-09-24,88.57,-1.77,238.28,237.89
STK034,2024-12-01,77.31,-4.91,219.84,108.03
STK038,2023-12-14,29.54,-2.35,141.52,103.43
STK031,2023-03-06,51.26,-3.19,113.07,244.85
STK026,2024-11-06,2.57,0.32,49.96,282.11
STK004,2024-09-21,58.44,-1.89,276.26,111.27
STK031,2024-02-29,8.77,2.41,269.95,218.18
STK035,2023-01-10,17.37,3.68,63.39,155.13
STK014,2023-10-08,7.84,0.26,94.26,269.42
STK014,2023-11-29,72.15,2.93,163.35,266.35
STK019,2024-07-11,35.02,1.0,131.13,162.67
STK006,2024-07-16,36.56,-3.31,98.3,198.22
STK018,2024-04-21,22.27,4.06,56.74,238.41
STK029,2024-03-30,19.65,-0.63,174.25,121.69
STK025,2023-03-11,67.19,3.62,171.15,128.29
STK020,2023-06-14,71.13,0.48,257.9,151.28
STK011,2024-01-21,17.96,1.42,157.18,63.48
STK037,2024-05-26,50.16,4.35,163.58,247.98
STK036,2023-05-21,89.47,-1.77,286.07,121.48
STK029,2023-06-25,28.1,-3.46,284.57,190.59
STK039,2024-09-05,90.95,1.32,204.35,116.56
STK035,2023-01-07,49.97,-4.63,223.56,255.63
STK005,2024-06-17,52.37,-1.59,108.25,218.37
STK011,2023-06-01,96.24,0.88,77.68,131.5
STK022,2024-01-02,59.04,-0.79,294.94,73.62
STK040,2024-02-21,46.24,-4.42,252.26,157.41
STK033,2024-09-14,20.54,0.74,207.17,233.8
STK010,2024-06-07,9.21,-4.81,176.89,28.99
STK006,2023-08-28,84.79,1.73,199.63,31.41
STK010,2023-01-16,41.56,-1.6,58.63,278.38
STK016,2023-10-28,26.89,-2.47,217.09,170.35
STK002,2023-07-02,89.35,-0.5,238.84,69.35
STK030,2023-10-17,85.89,-0.18,259.71,226.74
STK009,2024-04-30,43.5,-2.42,180.35,51.2
STK012,2023-06-20,56.1,2.67,250.91,111.31
STK038,2024-07-01,69.87,2.02,251.56,243.88
STK033,2024-04-06,0.79,3.89,168.03,187.36
STK039,2023-07-23,52.69,-0.02,299.28,62.33
STK025,2023-04-18,60.84,2.89,273.77,279.17
STK005,2024-02-14,52.86,-0.54,158.95,116.29
STK008,2023-03-29,51.57,2.48,159.67,66.77
STK029,2024-11-02,25.92,3.37,194.96,228.33
STK006,2024-02-20,72.06,-0.17,42.39,244.12
STK012,2024-03-24,42.98,3.11,200.83,273.1
STK001,2024-08-27,80.79,-3.89,238.23,196.19
STK023,2024-05-14,22.57,-4.9,120.4,72.57
STK006,2024-08-26,10.0,-2.44,78.8,156.35
STK031,2023-10-24,40.97,-0.1,125.05,109.29
STK020,2023-05-30,6.13,1.04,131.81,129.68
STK019,2023-12-19,95.91,-4.39,30.14,75.03
STK033,2023-03-06,30.66,2.21,65.61,27.28
STK001,2024-08-25,73.45,4.73,196.56,130.96
STK019,2023-11-10,20.97,1.99,193.12,111.03
STK034,2023-11-27,51.26,-3.73,23.61,165.71
STK036,2024-07-29,57.82,-2.92,255.18,165.64
STK006,2024-11-29,20.23,4.22,59.15,234.75
STK026,2023-07-08,69.02,-0.61,271.77,71.96
STK031,2024-04-04,5.79,-1.69,266.19,172.63
STK016,2024-11-26,42.69,3.89,279.52,182.59
STK029,2024-08-29,9.99,4.71,187.41,281.46
STK009,2023-01-10,56.14,-1.06,122.03,242.4
STK011,2024-10-06,36.36,-0.28,98.88,49.32
STK024,2024-01-10,98.45,2.88,67.41,73.55
STK020,2024-03-02,0.95,0.41,288.64,205.16
STK007,2024-08-28,31.43,-2.78,135.36,86.57
STK029,2023-11-20,24.16,-3.17,118.49,191.76
STK006,2023-06-01,87.81,2.93,89.9,126.27
STK023,2024-07-14,98.7,-0.77,94.97,289.77
STK013,2023-04-28,11.9,3.15,241.63,189.15
STK014,2024-08-13,69.39,2.06,36.28,292.01
STK032,2024-05-04,6.19,2.97,188.16,255.36
STK018,2023-01-07,43.17,-1.77,125.07,194.31
STK020,2023-04-04,63.66,-2.48,122.26,90.98
STK036,2023-07-13,5.23,-3.03,142.07,225.73
STK021,2024-01-19,8.76,0.36,56.78,287.35
STK034,2023-10-06,5.77,-1.12,158.54,216.86
STK037,2023-02-02,29.21,4.15,145.35,269.8
STK012,2023-11-09,21.94,-0.98,249.79,275.55
STK001,2024-03-11,85.17,4.18,37.46,285.3
STK024,2024-07-19,81.35,4.16,262.09,221.06
STK025,2024-07-16,93.16,-3.51,99.65,128.07
STK014,2024-06-14,63.05,3.27,223.31,290.12
STK005,2023-04-21,48.93,4.23,254.52,83.65
STK029,2024-02-18,46.1,0.23,292.08,186.42
STK027,2023-11-07,28.34,-2.69,216.85,107.76
STK032,2024-11-21,37.5,-4.82,26.49,146.95
STK015,2024-11-27,47.0,-3.31,99.45,106.04
STK005,2024-09-24,53.9,-3.95,35.25,272.76
STK021,2023-01-18,49.33,0.35,109.75,143.0
STK016,2023-11-30,0.48,3.05,71.07,23.55
STK031,2024-11-27,15.32,-2.99,173.39,56.88
STK030,2024-06-25,10.51,-0.84,128.56,156.81
STK031,2023-03-23,29.86,0.26,174.43,106.04
STK036,2024-07-13,84.81,-0.27,212.95,200.29
STK033,2024-11-27,64.43,2.06,237.14,74.89
STK005,2023-06-09,56.69,-1.24,297.58,157.27
STK027,2024-11-07,3.43,3.15,96.5,46.62
STK009,2023-11-12,40.85,4.64,65.8,188.23
STK025,2024-07-01,8.74,-0.74,284.69,42.6
STK018,2024-07-14,58.66,4.19,215.93,52.28
STK015,2023-01-25,68.27,4.36,155.57,266.69
STK015,2023-07-21,16.09,-4.39,139.35,254.32
STK029,2023-03-30,30.75,3.72,213.19,195.44
STK004,2023-07-16,76.42,-3.67,134.98,187.09
STK006,2023-09-12,74.66,-3.78,279.87,225.36
STK011,2023-12-21,18.15,0.12,263.32,220.56
STK028,2023-07-19,84.52,-3.15,267.62,274.28
STK005,2024-05-08,97.8,1.7,288.92,33.5
STK022,2024-04-16,73.07,-4.92,155.21,177.89
STK038,2023-10-05,6.45,2.76,94.78,175.93
STK034,2024-03-25,56.71,-4.48,226.88,86.05
STK027,2024-06-10,77.09,-1.15,150.09,36.99
STK027,2024-06-12,92.74,-1.14,49.66,47.89
STK018,2024-04-24,89.29,3.43,57.93,44.25
STK030,2024-11-20,7.88,2.37,181.15,56.18
STK026,2023-12-23,18.76,-4.74,248.89,262.0
STK015,2024-09-26,87.46,-1.77,99.62,153.29
STK022,2023-12-30,95.79,0.16,58.3,111.83
STK017,2023-06-11,46.84,3.35,263.09,54.88
STK036,2023-12-09,65.1,-4.22,169.26,150.71
STK032,2023-02-11,1.6,3.07,96.51,98.59
STK028,2023-10-28,93.89,4.93,214.03,82.64
STK026,2024-03-24,73.81,-3.84,116.82,99.68
STK004,2023-11-21,53.8,-2.88,70.1,214.39
STK023,2023-07-13,99.28,-1.09,273.93,293.62
STK034,2023-05-07,96.44,2.69,54.08,273.04
STK004,2024-09-26,82.11,4.98,223.94,34.05
STK026,2024-06-06,7.63,-2.84,188.91,56.28
STK034,2024-09-30,67.49,2.93,207.48,233.7
STK014,2024-07-28,54.34,-0.11,63.03,195.42
STK003,2023-05-22,29.84,-2.58,91.97,265.15
STK003,2023-09-30,57.55,-4.01,241.43,33.3
STK035,2023-03-15,64.2,-4.21,295.17,287.82
STK030,2024-11-29,99.78,3.49,283.18,289.57
STK005,2024-04-04,25.46,4.4,205.96,135.93
STK021,2023-09-16,55.96,-1.57,258.2,49.9
STK009,2023-03-06,75.19,2.51,242.47,207.15
STK018,2023-02-11,45.04,-4.37,283.73,140.3
STK026,2023-09-11,17.19,-0.09,178.68,269.34
STK017,2024-06-09,47.38,-1.35,87.05,111.2
STK022,2024-09-24,89.37,0.39,145.27,214.11
STK038,2024-08-21,43.58,-3.41,85.75,255.25
STK028,2023-11-04,17.19,4.69,205.52,93.05
STK010,2023-06-08,28.07,-4.1,267.08,144.17
STK023,2023-08-01,91.73,2.49,264.45,187.34
STK028,2024-05-09,46.65,-2.8,286.76,58.77
STK008,2023-01-08,14.17,4.14,83.82,113.9
STK005,2023-03-03,44.08,1.93,36.9,102.14
STK024,2024-02-23,47.72,3.48,239.56,277.55
STK031,2024-11-10,48.37,-3.15,39.1,154.92
STK017,2024-01-05,85.03,3.43,273.61,201.83
STK036,2024-10-11,78.06,-2.95,97.03,144.97
STK039,2024-07-31,22.43,0.34,291.58,206.45
STK029,2023-11-29,28.25,-4.13,35.68,140.23
STK036,2023-07-21,98.96,-0.15,280.93,266.73
STK026,2024-08-08,42.89,3.96,226.04,147.43
STK040,2023-05-09,78.01,-1.18,219.59,169.6
STK021,2023-08-15,64.67,2.93,29.85,118.3
STK015,2023-03-06,37.79,3.22,144.57,277.76
STK018,2023-02-21,26.45,0.63,66.54,66.0
STK004,2024-11-04,79.58,3.81,256.59,141.75
STK027,2023-01-21,77.85,3.2,243.87,90.76
STK025,2023-09-28,38.31,-0.34,175.27,231.14
STK028,2024-02-21,20.13,-4.89,77.13,49.09
STK031,2024-01-12,53.12,-0.43,33.34,146.71
STK029,2024-03-26,66.47,0.4,293.53,77.31
STK006,2023-05-28,58.83,0.1,286.91,62.66
STK028,2023-09-28,52.51,1.16,80.84,173.88
STK027,2023-05-08,87.49,-3.86,77.31,120.08
STK018,2023-08-24,28.67,-1.75,267.05,208.47
STK026,2024-11-06,18.47,4.45,299.09,218.79
STK004,2024-06-08,86.23,-4.28,232.15,256.18
STK033,2024-02-15,59.72,-0.23,209.16,231.51
STK035,2024-04-12,76.67,-0.68,121.91,236.04
STK001,2024-11-21,20.05,4.82,119.86,283.43
STK040,2024-09-21,32.75,-1.77,37.11,27.32
STK037,2024-03-19,19.35,0.26,238.73,28.87
STK035,2024-10-12,40.42,-3.02,41.66,133.38
STK023,2024-09-26,22.5,-0.47,243.77,108.87
STK006,2023-02-03,89.85,0.19,23.13,46.65
STK039,2023-12-10,50.08,1.81,75.78,54.92
STK012,2023-11-03,65.94,3.72,289.93,176.37
STK011,2023-09-02,27.92,-3.28,68.4,102.93
STK006,2023-12-23,65.43,-1.74,53.45,46.17
STK011,2024-06-09,86.89,-2.16,233.45,294.67
STK040,2024-06-19,44.01,-4.07,194.29,285.64
STK027,2024-10-10,94.71,3.09,28.65,52.83
STK015,2024-06-18,42.31,-1.04,274.14,197.59
STK007,2024-07-10,23.43,-1.94,194.7,238.42
STK010,2024-05-17,96.21,-4.0,182.68,289.09
STK001,2023-10-15,15.8,-4.83,252.71,159.39
STK025,2023-04-18,61.11,-3.78,250.15,103.28
STK014,2024-10-16,47.37,-4.76,34.03,185.39
STK026,2023-06-28,61.88,4.53,244.01,261.13
STK015,2024-09-15,4.7,-4.0,200.65,98.72
STK004,2024-02-04,23.2,-3.87,150.59,130.45
STK013,2023-01-21,4.94,1.13,133.68,282.39
STK005,2024-09-23,71.91,2.63,107.75,214.28
STK014,2023-02-09,51.92,-0.81,298.4,150.38
STK026,2023-09-07,7.76,4.49,181.09,116.15
STK010,2024-10-23,68.9,2.26,55.92,49.35
STK001,2023-07-15,94.22,-4.25,128.78,113.78
STK015,2024-06-04,29.6,-3.8,201.15,141.93
STK011,2024-10-22,77.59,-0.82,84.6,195.28
STK027,2023-07-29,26.94,4.72,129.09,65.75
STK028,2023-07-29,89.41,3.52,218.49,265.08
STK014,2023-12-07,79.36,2.03,205.97,66.95
STK030,2023-09-26,87.28,3.59,155.71,130.79
STK003,2024-08-02,75.24,4.93,265.36,119.39
STK037,2023-06-19,63.67,1.26,94.65,181.33
STK005,2024-04-08,99.92,-2.03,283.16,230.4
STK016,2023-07-07,48.03,0.53,168.77,281.47
STK031,2024-03-05,7.42,3.64,204.16,108.47
STK017,2024-07-04,83.33,4.5,281.2,280.54
STK027,2024-09-03,95.9,3.79,148.5,51.29
STK014,2023-04-02,74.24,-0.38,274.0,162.8
STK033,2023-02-25,15.21,3.02,165.48,33.22
STK026,2023-10-27,38.7,-4.77,232.31,56.32
STK034,2024-11-27,62.98,-0.91,120.99,169.56
STK003,2023-04-02,34.65,2.55,22.25,88.4
STK014,2024-09-16,77.75,0.33,174.1,265.09
STK033,2024-03-16,92.66,-0.82,113.5,21.5
STK020,2024-03-07,99.05,1.33,78.63,34.36
STK032,2023-07-06,94.55,4.44,205.45,33.3
STK012,2024-07-12,95.13,1.96,226.6,178.63
STK003,2024-08-15,77.82,4.04,169.83,289.6
STK033,2024-11-16,94.25,-1.67,154.24,106.61
STK025,2024-10-01,20.72,-2.12,298.83,218.22
STK005,2023-02-07,71.13,0.36,219.81,156.31
STK020,2024-09-06,94.89,0.13,31.4,285.3
STK020,2023-05-23,35.98,0.31,141.87,165.24
STK004,2024-11-29,35.01,-4.82,151.8,171.12
STK015,2024-08-17,57.22,3.24,203.42,204.87
STK039,2023-04-14,53.27,-2.11,224.84,236.03
STK034,2024-11-05,21.41,4.7,254.87,67.39
STK023,2023-06-08,88.21,3.71,180.23,296.32
STK021,2024-09-19,44.84,-4.95,207.34,215.17
STK029,2024-05-14,96.49,-3.9,168.99,174.11
STK016,2023-02-11,37.14,-1.59,265.11,48.15
STK001,2023-07-26,9.79,4.39,189.57,129.16
STK010,2023-03-20,92.41,3.02,77.27,69.27
STK035,2023-05-03,40.21,-4.15,291.97,196.77
STK014,2023-05-31,60.52,4.6,283.79,198.44
STK010,2024-06-19,69.08,-1.93,22.58,102.05
STK014,2023-08-28,54.58,4.9,65.4,103.67
STK039,2024-09-18,91.57,2.6,49.93,149.98
STK022,2024-04-01,10.78,0.44,275.03,70.46
STK034,2024-01-15,20.56,3.19,76.59,240.78
STK007,2024-09-16,34.78,-3.42,293.69,112.3
STK034,2024-03-27,54.14,1.07,31.8,144.5
STK025,2024-05-14,99.73,-4.41,193.57,209.6
STK007,2023-10-02,21.65,3.43,126.31,196.85
STK005,2023-01-26,53.74,-2.64,199.04,39.84
STK008,2023-12-08,1.54,4.88,235.45,268.07
STK019,2024-11-28,64.75,0.11,200.89,197.96
STK020,2023-03-22,40.96,-1.41,244.15,291.39
STK023,2024-05-10,50.38,-2.28,44.35,117.21
STK030,2023-10-21,47.91,-1.56,176.98,147.96
STK021,2024-05-25,38.58,2.68,128.19,244.43
STK015,2023-11-07,88.48,-2.33,148.6,175.05
STK016,2023-07-24,8.25,2.57,180.72,267.12
STK029,2024-01-13,24.93,4.47,219.73,252.48
STK013,2024-04-22,83.06,3.37,95.78,260.63
STK032,2023-04-11,21.25,-2.46,253.72,80.84
STK038,2024-02-26,56.79,3.43,43.71,205.06
STK034,2023-06-23,90.44,1.61,150.38,188.92
STK015,2023-02-08,44.19,-1.29,93.18,113.39
STK004,2024-08-01,63.91,-1.95,245.34,54.41
STK008,2024-05-22,30.8,-1.76,47.33,251.18
STK007,2023-12-08,60.0,2.61,258.87,40.13
STK036,2024-01-16,48.28,2.64,40.42,223.13
STK021,2023-03-30,40.15,-2.48,261.61,168.79
STK036,2024-08-09,30.33,-2.46,74.99,149.41
STK025,2023-06-10,86.19,2.43,220.68,26.05
STK037,2024-05-14,89.19,0.53,235.1,298.27
STK020,2023-06-21,4.42,2.24,255.26,294.21
STK036,2024-11-30,11.91,4.33,180.25,278.56
STK022,2023-04-22,90.22,-4.87,157.38,54.44
STK028,2024-05-01,22.66,0.22,228.52,195.71
STK012,2024-01-23,17.91,1.16,70.39,44.2
STK023,2023-04-01,24.13,-2.17,31.54,149.59
STK039,2024-11-13,67.55,-3.98,198.58,141.27
STK005,2023-05-12,32.09,2.42,247.38,231.2
STK018,2023-05-01,51.97,4.37,25.06,265.3
STK026,2023-10-04,55.25,1.92,152.57,266.95
STK031,2024-10-14,56.13,-1.19,48.55,181.04
STK036,2024-10-22,35.44,3.73,215.2,58.91
STK010,2024-11-27,46.0,-2.07,146.85,293.84
STK018,2024-01-24,32.89,-4.09,148.03,262.11
STK029,2024-04-13,63.46,1.77,120.88,147.0
STK035,2024-10-19,44.24,0.7,84.95,129.49
STK035,2024-08-07,71.22,2.8,191.86,24.89
STK013,2024-06-01,16.9,-0.78,248.65,107.55
STK015,2023-06-24,78.23,3.46,160.78,273.76
STK034,2024-05-23,1.49,2.43,57.39,59.4
STK017,2023-09-19,80.23,3.48,237.12,277.57
STK007,2024-03-10,77.31,1.58,126.84,203.63
STK018,2023-12-13,56.85,0.06,232.16,28.22
STK018,2023-04-01,21.55,0.87,52.93,102.63
STK023,2023-09-23,69.54,-3.7,293.39,183.11
STK017,2023-08-04,74.01,-0.16,276.99,185.69
STK007,2023-03-15,90.07,2.6,143.24,247.51
STK016,2024-09-20,39.07,4.12,74.37,164.82
STK009,2023-03-12,43.5,2.29,218.3,222.53
STK009,2023-10-12,7.25,4.16,123.92,273.97
STK013,2024-06-04,93.74,1.83,174.85,23.35
STK028,2023-03-10,0.82,-1.19,54.93,211.87
STK022,2024-03-04,18.58,1.0,61.26,82.52
STK036,2023-08-13,73.14,-2.54,61.45,259.23
STK031,2024-01-20,83.72,4.48,224.83,74.28
STK029,2024-08-12,86.45,0.54,185.7,240.51
STK033,2023-11-08,70.93,-2.9,274.76,177.21
STK008,2024-01-13,68.89,-1.22,249.51,174.36
STK007,2023-08-04,84.94,-3.33,38.0,99.83
STK024,2023-10-08,19.5,1.72,183.37,26.9
STK010,2023-12-09,21.37,-3.92,98.03,255.63
STK001,2023-12-19,7.08,-1.78,161.3,112.54
STK012,2024-04-04,48.14,2.83,267.13,232.9
STK004,2023-10-22,85.37,-0.91,137.25,35.78
STK028,2024-11-02,73.76,4.43,163.95,216.63
STK012,2023-08-24,16.86,-0.84,30.86,126.09
STK013,2023-03-26,35.74,1.41,47.45,144.19
STK027,2024-04-09,28.81,4.68,67.28,214.11
STK003,2023-07-16,33.64,1.9,37.27,93.91
STK025,2024-09-18,49.18,0.82,244.12,33.7
STK017,2024-05-02,62.25,3.67,134.44,122.25
STK034,2024-09-23,48.65,-3.79,125.26,175.76
STK037,2024-02-20,56.08,3.66,205.33,176.1
STK005,2024-07-31,89.82,-3.59,38.71,161.73
STK007,2024-05-14,63.24,1.58,63.08,52.38
STK023,2024-02-10,82.31,-1.79,173.32,174.08
STK011,2023-06-25,91.63,-2.72,152.45,49.66
STK018,2024-11-05,11.41,-4.19,85.47,87.85
STK032,2024-03-31,43.26,4.08,128.55,46.93
STK034,2023-08-24,35.95,-0.24,246.44,97.25
STK008,2024-04-14,1.61,3.73,154.82,39.3
STK024,2023-01-09,86.36,3.68,120.66,276.01
STK019,2024-02-09,82.98,-1.81,270.09,285.56
STK024,2023-11-22,91.54,-1.21,142.38,130.93
STK005,2023-12-02,87.25,4.38,148.14,240.25
STK039,2024-09-28,6.97,-4.48,293.02,251.03
STK036,2023-10-14,34.67,-4.23,94.4,207.26
STK014,2024-06-19,55.25,-4.24,167.14,28.56
STK003,2023-01-13,59.26,-1.0,77.48,243.52
STK037,2023-11-01,80.63,2.11,82.09,202.81
STK006,2024-05-20,83.73,0.23,258.35,115.42
STK026,2024-02-26,87.16,-4.05,243.66,254.29
STK024,2024-08-06,42.99,-3.12,259.35,204.84
STK027,2023-10-09,20.08,1.57,270.57,221.57
STK007,2024-10-15,60.62,-0.08,93.58,74.44
STK015,2023-05-30,46.75,-3.74,215.0,124.76
STK005,2023-10-18,72.03,-3.53,256.91,112.11
STK029,2024-06-17,6.4,4.66,185.85,132.44
STK023,2023-12-25,14.73,0.37,69.95,145.65
STK028,2024-08-11,79.03,-3.66,40.31,28.38
STK004,2023-04-07,79.06,2.88,260.18,274.36
STK030,2023-12-20,45.03,0.61,65.46,161.71
STK002,2024-06-25,10.9,1.4,86.8,129.99
STK011,2023-01-07,57.35,-0.91,271.36,138.3
STK028,2023-02-21,93.27,3.24,21.05,237.32
STK039,2024-11-12,59.97,0.87,274.79,159.08
STK029,2023-03-05,43.35,4.89,176.83,47.05
STK033,2024-05-28,62.67,-0.82,33.22,79.5
STK029,2024-06-10,51.56,-4.1,204.76,108.65
STK007,2023-10-30,6.48,-4.81,214.63,72.22
STK025,2023-11-25,14.2,4.82,144.81,204.09
STK028,2024-09-03,3.58,0.5,67.81,179.64
STK017,2023-11-04,71.84,3.26,212.34,197.6
STK017,2024-06-27,47.91,-2.27,108.2,264.2
STK030,2023-03-10,46.52,2.09,250.32,147.38
STK014,2024-08-26,87.57,-0.98,100.35,37.78
STK012,2023-01-11,82.35,1.44,121.95,265.25
STK004,2024-10-19,93.95,4.72,185.26,59.36
STK006,2024-03-05,94.85,3.7,66.98,43.18
STK026,2024-04-11,73.12,3.39,227.57,144.58
STK025,2024-02-13,77.9,-2.25,249.64,254.0
STK004,2023-03-15,13.4,-2.67,94.13,281.35
STK011,2023-03-05,66.07,1.29,258.3,285.72
STK033,2023-08-11,69.43,3.55,285.76,169.27
STK001,2023-12-13,90.2,-0.04,194.56,181.36
STK035,2023-11-24,96.33,1.1,130.63,120.48
STK035,2023-10-29,31.01,-2.12,37.06,96.74
STK040,2024-05-15,87.77,-0.64,190.43,294.37
STK037,2023-03-01,21.25,2.27,281.08,167.23
STK036,2023-04-28,57.83,3.71,25.32,47.72
STK024,2024-10-22,56.87,1.94,187.06,78.0
STK023,2023-10-02,8.3,0.07,78.78,277.89
STK039,2024-07-24,90.94,0.95,139.38,110.58
STK021,2023-11-20,16.83,-1.24,68.15,219.59
STK013,2024-04-04,85.97,-0.47,257.95,298.63
STK030,2024-07-02,58.87,-2.69,214.98,74.59
STK034,2024-05-03,14.03,-1.09,228.38,150.5
STK034,2023-06-21,60.47,-2.93,285.8,40.93
STK018,2023-11-12,55.96,-0.5,221.37,291.5
STK039,2023-11-16,46.78,-1.1,204.53,87.14
STK010,2023-12-04,73.91,-3.18,33.74,271.01
STK040,2023-02-01,62.46,-1.48,61.89,201.81
STK034,2023-02-11,22.92,2.42,29.77,177.12
STK001,2023-06-09,34.21,-2.65,122.82,89.79
STK020,2024-07-20,82.02,-0.57,230.54,47.56
STK017,2023-11-06,58.11,-0.17,171.05,195.82
STK012,2024-03-19,51.3,-0.89,291.2,122.19
STK001,2024-01-03,68.85,0.19,86.37,22.73
STK019,2023-09-07,65.25,-1.98,97.08,94.26
